Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
20999235295,Mural Planejador De Metal Mensal 60x40cm + Caneta - PG18,"65,85",2,JLGGA COMERCIO,12%,"R$7,90",https://shopee.com.br/product/406032291/20999235295,https://s.shopee.com.br/3qN3unleJ1
19497977494,Kit de Alimentação para Bebê de Silicone 8 e 6 Peças Infantil Ventosa Canudo Colher Babador Garfo,"32,00",4mil+,DeinShop,23%,"R$7,36",https://shopee.com.br/product/916652740/19497977494,https://s.shopee.com.br/2gB6Weq5fo
8381787138,Banqueta Puff Redondo Veludo Com Espuma D28 / Suporta até 150kg,"249,90",2mil+,EdDecorar Atacadista,31%,"R$77,47",https://shopee.com.br/product/410583444/8381787138,https://s.shopee.com.br/2qUWixpSKr
58266156953,Lousa Mágica Infantil com Luz LED Neon e Canetas Coloridas,"107,98",0,FunPlay,18%,"R$19,44",https://shopee.com.br/product/1854536034/58266156953,https://s.shopee.com.br/30nwvGoozu
22992527892,Lousa Magnética Quadro Branco 35 x 50cm com Caneta Ímã,"49,96",51,YOUR HOUSE - BW,13%,"R$6,49",https://shopee.com.br/product/451223615/22992527892,https://s.shopee.com.br/3B7N7ZoBex
58262774075,"Leave-in Sérum Capilar Para Cabelos Finos Injeção de Massa, Aumenta o Volume em 61%, Elseve Collagen Lifter 100ml","38,90",6mil+,L'Oréal Paris - Loja Oficial,20%,"R$7,78",https://shopee.com.br/product/1855095856/58262774075,https://s.shopee.com.br/4fwAuKiTcG
23198352985,Omeleteira Agratto Mr Cheff Inox Redonda 220v,"105,90",1mil+,QueroObra,38%,"R$40,24",https://shopee.com.br/product/563110312/23198352985,https://s.shopee.com.br/4qFb6dhqHJ
58266860204,Percabonato 100% Tira Manchas Roupas Puro Tira Manchas Roupas Brancas E Coloridas 1KG,"27,90",60,COMESTIKOSBR,25%,"R$6,98",https://shopee.com.br/product/1825191623/58266860204,https://s.shopee.com.br/50Z1IwhCwM
22892833180,40 Peças / 46 Peças Jogo De Chave Catraca Caixa De Ferramentas para Reparo de Carros / Conjuntos de Chaves,"28,99",400mil+,RISESHOP_brasil,19%,"R$5,51",https://shopee.com.br/product/832036467/22892833180,https://s.shopee.com.br/5AsRVFgZbP
22093160276,2026 Nova Série 8 Relógio T800 Ultra Smart Watch Esportivo Sem Fio À Prova D'água T800 Ultra2 MAX,"45,99",100mil+,-BML-,16%,"R$7,36",https://shopee.com.br/product/1180920205/22093160276,https://s.shopee.com.br/40gU76l0yC
23497309877,Espremedor Elétrico Laranja Limão Frutas Fazer Sucos Recarregável Usb Cozinha,"61,69",80mil+,BIG MO,19%,"R$11,72",https://shopee.com.br/product/807597901/23497309877,https://s.shopee.com.br/4AzuJPkNdF
16692338189,Jogo de Lençol 400 Fios Micropercal Com Fronha em Ponto Palito,"13,70",2mi+,Casa_Completa_Enxovais,5%,"R$0,69",https://shopee.com.br/product/552896405/16692338189,https://s.shopee.com.br/4LJKVijkII
21449768277,Mini Umidificador Difusor Aromatizador Egg Portátil Usb Led Aromatizador De Ambiente Purificador De Ar Casa Escritório,"16,99",400mil+,Vida Criativa ,19%,"R$3,23",https://shopee.com.br/product/832031799/21449768277,https://s.shopee.com.br/4Vcki1j6xL
19899586753,Fone de Ouvido Sem Fio Com Cancelamento De Ruído Bluetooth Pop-Up,"42,89",100mil+,JX VERDE,14%,"R$6,00",https://shopee.com.br/product/1103946075/19899586753,https://s.shopee.com.br/60RYUmdOue
17460396643,Pistola de Massagem Muscular Portátil Elétrica Profissional Recarregável USB com Múltiplas Ponteiras para Relaxamento,"28,46",100mil+,ANJ.GG store,7%,"R$1,99",https://shopee.com.br/product/391739739/17460396643,https://s.shopee.com.br/6Akyh5clZh
