Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
23093553774,Patinete infantil 3 rodas com led luzes dobrável ajustável menino menina,"58,90",30mil+,Atentu,12%,"R$7,07",https://shopee.com.br/product/1384111782/23093553774,https://s.shopee.com.br/AKaXenLcjh
23993269970,Kit 4 Peças Adesivo Soleira de Porta Carro  Proteção Fibra de Carbono Anti Arranhões Varios Modelos,"9,95",60mil+,AdesivosDecorativos,6%,"R$0,60",https://shopee.com.br/product/1229345163/23993269970,https://s.shopee.com.br/AAH7SUMG4g
22999518877,Extensor Elástico Exercícios Academia Ginástica Tensão Forte Faixa Resistência com Corda para Puxar,"16,90",10mil+,aft2xc1kas,7%,"R$1,18",https://shopee.com.br/product/1839780697/22999518877,https://s.shopee.com.br/9zxhGBMtPf
58203128420,Brilhe com Estilo: Colar Feminino Banhado a Ouro 18k e Pingente AZ Personalizado,"14,53",4mil+,UU799,8%,"R$1,16",https://shopee.com.br/product/1358408558/58203128420,https://s.shopee.com.br/9peH3sNWke
22698377160,Kit 10 Petisqueira Barquinha Canoa Petiscos Churrasco Festa Frios Para Servir Amendoim Caldo Branca,"19,94",100mil+,A T E N A S,10%,"R$1,99",https://shopee.com.br/product/1265597786/22698377160,https://s.shopee.com.br/9fKqrZOA5d
20297921812,"{ORIGINAL} KIT Carregador Cabo E Fonte Tipo C XR,11,12,13,14 LACRADO","67,12",70mil+,SYANG Sua loja,26%,"R$17,45",https://shopee.com.br/product/1022538008/20297921812,https://s.shopee.com.br/9V1QfGOnQc
22096426333,Calça Mom Jeans Cintura Alta Feminina Levanta Bumbum,"69,90",70mil+,OxeanJeans,8%,"R$5,59",https://shopee.com.br/product/869193731/22096426333,https://s.shopee.com.br/9Ki0SxPQlb
23394276680,Kit 6/12/18/24 Panos De Limpeza  Premium Arear Panela Fogão Toalha Louça Tira Gordura Reutilizável,"10,00",200mil+,MaisKCompra Store,8%,"R$0,80",https://shopee.com.br/product/1429781525/23394276680,https://s.shopee.com.br/9AOaGeQ46a
22694069772,Amolador Afiador de Faca Eletrico Tesoura Ferramentas Alicate Amolador Elétrico de Facas Á Pilha,"29,00",3mil+,Rio Shop Bazar,18%,"R$5,22",https://shopee.com.br/product/1545872929/22694069772,https://s.shopee.com.br/905A4LQhRZ
23193518683,Bermuda Modeladora Anágua Cinta Short Feminino Modelador Alta Compressão Reduz Medidas pos parto,"20,96",100mil+,NM LINGERIE,15%,"R$3,14",https://shopee.com.br/product/445101578/23193518683,https://s.shopee.com.br/8pljs2RKmY
48852424107,Jogo De Taças De Vidro Diamond Cristal 325ml 6 Peças,"35,99",40mil+,SELLNEEDS,13%,"R$4,68",https://shopee.com.br/product/408653169/48852424107,https://s.shopee.com.br/8fSJfjRy7X
22994426945,Rodo de Silicone Cabo 100CM/140CM Para Limpeza de Piso Vidros Com Gancho Secos e Molhados Uso Duplo Vassoura Mágica,"19,90",80mil+,ZSY IMPORTS,13%,"R$2,59",https://shopee.com.br/product/1607457575/22994426945,https://s.shopee.com.br/8V8tTQSbSW
19799070452,Depilador de Cristal Reutilizável Indolor Portátil,"11,00",40mil+,FENG .,7%,"R$0,77",https://shopee.com.br/product/728534865/19799070452,https://s.shopee.com.br/8KpTH7TEnV
40873387489,Console PlayStation 5 Slim Digital 825GB,"5,0mil",5mil+,NegociuN,3%,"R$150,00",https://shopee.com.br/product/1343318906/40873387489,https://s.shopee.com.br/8AW34oTs8U
22894944958,Utensílios Silicone Cozinha Antiaderente Fácil Limpeza Alta Resistência,"19,90",2mil+,sprochow,21%,"R$4,18",https://shopee.com.br/product/1653142226/22894944958,https://s.shopee.com.br/80CcsVUVTT
22996121313,Areia Catbio Biodegradável 4 Kg - Max Clean - Grãos Finos,"49,90",400mil+,petpremier,7%,"R$3,49",https://shopee.com.br/product/1023760886/22996121313,https://s.shopee.com.br/2VrgKOpRdQ
58216282576,"Chocolate Ao Leite Gold 1,01kg Sicao Nobre Barry Callebaut Barra","76,00",1mil+,DOCE_CLICK,6%,"R$4,56",https://shopee.com.br/product/1867089170/58216282576,https://s.shopee.com.br/2LYG85q4yP
23495148477,3/6/9/12 Peças Varetas de Solda Baixa Temperatura Fusão Fácil para Alumínio Cobre Ferro Aço Inoxidável Kit Reparo,"10,79",2mil+,Bens de consumo diário,6%,"R$0,65",https://shopee.com.br/product/1863467671/23495148477,https://s.shopee.com.br/2BEpvmqiJO
20297975696,calça jeans feminina marmorizada com Lycra empina bumbum,"47,99",50mil+,Mhmodas store,11%,"R$5,28",https://shopee.com.br/product/540093765/20297975696,https://s.shopee.com.br/20vPjTrLeN
22998924968,Bainha Mágica Instantanea Dupla Face (Fita Termocolante) Diversos Tamanhos!,"13,33",60mil+,SHOPCASTELLO,"11,5%","R$1,47",https://shopee.com.br/product/1443345147/22998924968,https://s.shopee.com.br/1qbzXAryzM
58251896556,"OralGos Escova de Dentes Macia, Cabo Transparente, 6 Cores, Cerdas 0.12mm","26,90",3mil+,Toya Corp,9%,"R$2,42",https://shopee.com.br/product/1577747933/58251896556,https://s.shopee.com.br/1gIZKrscKL
23393881853,Tesoura Multifuncional Para Corte Alimentos Legumes Peixes Frangos Verdura,"32,90",20mil+,FUTURO ADA SHOP,13%,"R$4,28",https://shopee.com.br/product/1430462083/23393881853,https://s.shopee.com.br/1Vz98YtFfK
21999714912,Rodo de Silicone Para Limpeza de Piso Vidros Com Gancho Secos e Molhados Uso Duplo Vassoura Mágica,"19,50",100mil+,M Flower,8%,"R$1,56",https://shopee.com.br/product/1210495282/21999714912,https://s.shopee.com.br/1LfiwFtt0J
22092998564,"Creatina Monohidratada Pura 1kg, 500g, 600, 300g e 150g - Dark Lab","32,90",200mil+,Dark Lab Oficial,26%,"R$8,55",https://shopee.com.br/product/1242044379/22092998564,https://s.shopee.com.br/1BMIjwuWLI
22098708423,Sutiã Com Alcinha Alta Sustentação Com Bojo Removível Conforto - Sutia Import,"17,05",50mil+,Kiwi Lingerie,13%,"R$2,22",https://shopee.com.br/product/1403214375/22098708423,https://s.shopee.com.br/112sXdv9gH
20199593572,Kit 4 Peças Adesivo Soleira de Porta Carro Modelo Proteção Fibra de Carbono Anti Arranhões Varios Modelos,"12,35",80mil+,F6 Personalizados,23%,"R$2,84",https://shopee.com.br/product/697901648/20199593572,https://s.shopee.com.br/qjSLKvn1G
19397385464,Haste De Limpeza Esgoto Banheiro Cozinha Limpador E Desentupidor Pia Ralo,"10,00",70mil+,Fire Cat,7%,"R$0,70",https://shopee.com.br/product/341157494/19397385464,https://s.shopee.com.br/gQ291wQMF
23692240341,Alicate de Cutícula Mundial 522C: Precisão e Durabilidade,"22,98",30mil+,Perfumaria Sumirê,6%,"R$1,38",https://shopee.com.br/product/1010974641/23692240341,https://s.shopee.com.br/W6bwix3hE
22298032643,Jogo de Lençol 400 Fios Cama Solteiro Casal Queen King E Berço Micropercal Ponto Palito,"29,99",90mil+,STYLLO CASA ENXOVAIS,13%,"R$3,90",https://shopee.com.br/product/1168608130/22298032643,https://s.shopee.com.br/LnBkPxh2D
23399440017,Kit 2PCS Faca de Frutas Faca Cutelo Churrasco Carne de Cozinha Faca para Cortar Churrasco Com Bainha,"13,33",40mil+,Fuxi Store,7%,"R$0,93",https://shopee.com.br/product/1588652179/23399440017,https://s.shopee.com.br/BTlY6yKNC
23899354882,Percarbonato 100% Puro Tira Manchas Roupas Brancas e Coloridas,"16,79",40mil+,PAPEL.PAPELARIA,7%,"R$1,18",https://shopee.com.br/product/1046010418/23899354882,https://s.shopee.com.br/1ALLnyxiB
58213504334,Adesivo Detox Para os Pés Kit 10 a 50 Foot Patch Natural Relaxamento Bem Estar Uso Noturno Pés Cansa,"10,95",20mil+,UTILIDADES INLUKA 💁🏼‍♀️,14%,"R$1,53",https://shopee.com.br/product/220537615/58213504334,https://s.shopee.com.br/5AsRVIfIEC
