Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
44959594888,Kit Completo Limpeza Máquina de Lavar Universal – Chave T 62cm + Pastilhas Efervescentes,"29,99",10mil+,🏠 LAR & UTILIDADES – Seu dia a dia,18%,"R$5,40",https://shopee.com.br/product/1616135195/44959594888,https://s.shopee.com.br/5q88Iy9ukF
51553347059,Quadro de Desenho LED Acrílico Brilhante USB Reutilizável com Caneta,"25,00",226,Keedi Eletrônicos,13%,"R$3,25",https://shopee.com.br/product/373745451/51553347059,https://s.shopee.com.br/60RYVH9HPI
23098890355,Lustre Para Sala De Jantar Moderno Modelo Florença Clássico,"32,50",166,Pixels Visual,32%,"R$10,40",https://shopee.com.br/product/1562786531/23098890355,https://s.shopee.com.br/6Akyha8e4L
22298388630,Kit 4 Fronhas para Travesseiro Microfibra Premium 400 Fios Acetinada 70x50 Lisa Macia Várias Cores,"37,98",3mil+,Ebenézer ShopCapas,23%,"R$8,74",https://shopee.com.br/product/344896374/22298388630,https://s.shopee.com.br/6L4Ott80jO
41132780075,"- Kit 3 Pote Hermético 1,5 L C/ Bico Dosador Porta Sabão em Pó/Sabão Líquido/Amaciante Compacto Lavanderia Organizador","49,25",2mil+,CampvendasMulticoisas,12%,"R$5,91",https://shopee.com.br/product/1627792845/41132780075,https://s.shopee.com.br/6VNp6C7NOR
22498717260,Máquina Para Fazer Redonda/Coração/Donuts Waffles Em Forma Rosquinhas Pequena Portátil 350w Mini Elétrico110V e 220V,"49,00",906,Rio Shop Bazar,18%,"R$8,82",https://shopee.com.br/product/1545872929/22498717260,https://s.shopee.com.br/9Ki0TOwae0
19599553449,Kit 10 Potes Marmita Fit 400ML Retangular Com Tampa 4 Travas Jogo de Potes Livres de BPA,"32,90",10mil+,AuraShop Cuidado que a casa merece,18%,"R$5,92",https://shopee.com.br/product/691142802/19599553449,https://s.shopee.com.br/9V1QfhvxJ3
23099429693,Lousa Magica Led Infantil Digital Iluminada 7 Canetas para Colorir Desenho Tam 20x20 e 20x30,"49,90",100,CARECA_IMPORTADOS_BRASIL,9%,"R$4,49",https://shopee.com.br/product/296455952/23099429693,https://s.shopee.com.br/9fKqs0vJy6
23095162038,Lixeira com Sensor Automático 16L Recarregável Abertura Inteligente para Cozinha Banheiro Quarto Escritório,"68,40",3mil+,Loja Oficial N&M 2,13%,"R$8,89",https://shopee.com.br/product/1860453834/23095162038,https://s.shopee.com.br/9peH4Jugd9
9130358781,Almofada Decorativa Nó Escandinavo – Elegância e Sofisticação para sua Decoração,"26,98",50mil+,Pop Decor,14%,"R$3,78",https://shopee.com.br/product/406264731/9130358781,https://s.shopee.com.br/9zxhGcu3IC
22196119569,"Lousa magica para escrita e desenho tela LCD 8.5"" 10"" 12"" polegadas diversas cores e tamanhos","16,90",10mil+,VOOLOJA,18%,"R$3,04",https://shopee.com.br/product/419433874/22196119569,https://s.shopee.com.br/AAH7SvtPxF
58262972685,Massageador de Pescoço e Ombros Portátil 3D Com Calor Relaxante Massagem Profunda,"118,99",992,XQW - ELETRÔNICOS E VARIEDADES,28%,"R$33,32",https://shopee.com.br/product/406969593/58262972685,https://s.shopee.com.br/AKaXfEsmcI
51009650447,Percarbonato de Sódio Calisul 100% Puro Granulado Tira Manchas Roupas Brancas e Coloridas,"29,90",8mil+,Lojas Coisarada,10%,"R$2,99",https://shopee.com.br/product/363220493/51009650447,https://s.shopee.com.br/AUtxrXs9HL
22093716644,Kit de Conjunto Facas Coloridas/Pretos Tesoura Descascador Cozinha Gourmet 6 Peças,"23,90",80mil+,M Flowerr,14%,"R$3,35",https://shopee.com.br/product/1210545163/22093716644,https://s.shopee.com.br/80Ccsx1fLs
23997976830,Cabideiro De Parede Arara Branco Com Nicho 1 Metro (65),"145,41",41,Casas e Parafusos,33%,"R$47,99",https://shopee.com.br/product/844790476/23997976830,https://s.shopee.com.br/8AW35G120v
27893329314,"Lançamento De Smartwatch Relógio Inteligente Com Tela Infinita E Duas Alças , Estilo Tecnologia Para Homens Mulheres","42,99",10mil+,Cc conveniência,18%,"R$7,74",https://shopee.com.br/product/1362613236/27893329314,https://s.shopee.com.br/8KpTHZ0Ofy
21997923532,Rodo Limpador De Silicone Mágico multi-Funcional Varredor De Vidros Molhado E Seco De Uso Duplo/Vassoura,"21,68",80mil+,MONICA LINDA,8%,"R$1,73",https://shopee.com.br/product/409229810/21997923532,https://s.shopee.com.br/8V8tTrzlL1
20072227730,Kit Organizadores de Armario Aramado Cozinha Prateleira Pratos Copos Armário,"54,32",10mil+,Loja Fernazzi,13%,"R$7,06",https://shopee.com.br/product/350396323/20072227730,https://s.shopee.com.br/8fSJgAz804
22497915927,Mesa Portátil para Notebook Home Office,"39,98",40mil+,CASA FULL,11%,"R$4,40",https://shopee.com.br/product/1278493331/22497915927,https://s.shopee.com.br/8pljsTyUf7
19399549510,Máquina Nebulizadora Portátil Inalador Nebulizador Adulto Infantil Silencioso,"20,99",70mil+,JIMMY.STORE,8%,"R$1,68",https://shopee.com.br/product/1127030290/19399549510,https://s.shopee.com.br/905A4mxrKA
23298363231,Mop Giratório 360 Cabo 140cm Balde Centrífuga Cesto Inox 14L 2 Refis Microfibra Esfregão Spin,"59,90",20mil+,baruchcommerce,19%,"R$11,38",https://shopee.com.br/product/1509818453/23298363231,https://s.shopee.com.br/9AOaH5xDzD
58207488205,Conjunto Jogo de  Travessas 3 peças Oval em Melanina Bestfer PMG Branca opaline,"39,99",1mil+,Mdi Variedades,14%,"R$5,60",https://shopee.com.br/product/924063708/58207488205,https://s.shopee.com.br/1LfiwhR2si
23994387054,Kit Dupla Renovadores Faciais Kokeshi Pele Porcelana Olhos Gueixa,"39,90",100mil+,KOKESHI OFICIAL,26%,"R$10,37",https://shopee.com.br/product/395166866/23994387054,https://s.shopee.com.br/1Vz990QPXl
21698330150,Fini Melatonina 120 Unidades – Suplemento Noturno para Rotina Equilibrada,"139,99",2mil+,DROGARIA MONIFARMA,24%,"R$33,60",https://shopee.com.br/product/617614410/21698330150,https://s.shopee.com.br/1gIZLJPmCo
16528915108,Kit 2 Lava Roupas Liquido Urca - 5l,"59,90",40mil+,Casa de Gê,13%,"R$7,79",https://shopee.com.br/product/534023108/16528915108,https://s.shopee.com.br/1qbzXcP8rr
18598298511,Mochila Térmica Grande Capacidade Cooler Portátil Piquenique Quente Frio Não colocar gelo ou água,"36,95",10mil+,DeinShop,23%,"R$8,50",https://shopee.com.br/product/916652740/18598298511,https://s.shopee.com.br/20vPjvOVWu
58205650887,Moedor de Café Grãos Elétrico Aço Inox Compacto 110v 4 Lâminas,"49,99",185,SHR STORE,28%,"R$14,00",https://shopee.com.br/product/1063352009/58205650887,https://s.shopee.com.br/2BEpwENsBx
53314415260,Kit 4 Blusas Feminina Ribana Canelado Básica Casual Estilosa Tendência Verão,"65,90",2mil+,BOTIQUE TH,23%,"R$15,16",https://shopee.com.br/product/547358600/53314415260,https://s.shopee.com.br/2LYG8XNEr0
58200296419,Zip Clean Espuma Limpa Gordura Remove Gordura 300Ml - My Place,"19,77",4mil+,Best Amora Distribuidora,9%,"R$1,78",https://shopee.com.br/product/347780870/58200296419,https://s.shopee.com.br/2VrgKqMbW3
22393168887,Conjunto de 5 Potes de Vidro Redondos – Ideal para Alimentos e Refeições,"27,90",10mil+,Budamix Store,13%,"R$3,63",https://shopee.com.br/product/448649947/22393168887,https://s.shopee.com.br/1ALMFW7aa
21399546341,Óculos de Sol Capri Feminino Quadrado Grande Premium Clássico Blogueira Com Case uv400,"57,99",2mil+,Fortuna Sunglasses,53%,"R$30,73",https://shopee.com.br/product/1386775107/21399546341,https://s.shopee.com.br/BTlYYVUFd
8231421073,Parafusadeira Furadeira Sem Fio 12V Com Maleta Bateria Brocas e 13 Acessórios FP12X NKF,"123,45",30mil+,CASA JNAKAO Máquinas e Ferramentas,18%,"R$22,22",https://shopee.com.br/product/409830325/8231421073,https://s.shopee.com.br/LnBkrUqug
54258553286,"Pillow Top 400 Fios Super Macio Matelado – Solteiro, Casal, Queen e King | Ajuste Perfeito","115,00",7mil+,Flávia Tex,28%,"R$32,20",https://shopee.com.br/product/297434547/54258553286,https://s.shopee.com.br/W6bxAUDZj
