Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
58203351590,Suporte De Parede Para Roteador Wi-Fi e Modem Regulável,"11,98",3mil+,LIZ-DECOR,13%,"R$1,56",https://shopee.com.br/product/1005322755/58203351590,https://s.shopee.com.br/9AOaF8FhzO
28525395277,HP 2TB Flash Drive Usb3.0 Unidade De Metal Portátil De Armazenamento De Grande Capacidade Pen Drive,"49,90",493,gadget10.br,13%,"R$6,49",https://shopee.com.br/product/1408760758/28525395277,https://s.shopee.com.br/905A2pGLKN
19897736189,Kits Prateleiras 50cm Decoração Branco Mdf Livro Revista Infantil Envio Montado,"39,99",9mil+,Dtudojf,13%,"R$5,20",https://shopee.com.br/product/381818090/19897736189,https://s.shopee.com.br/8AW33IJW1E
8843291825,Cabo De Rede Blindado 10m Ethernet Rj45 Cat5 Azul 2M 3M 5M 10M 15M,"10,26",2mil+,Keedi Eletrônicos,13%,"R$1,33",https://shopee.com.br/product/373745451/8843291825,https://s.shopee.com.br/80CcqzK9MD
23792054607,Kit 6 Potes Herméticos Plásticos | Pague 3 Leve 6 | Alta Qualidade para Organização de Cozinha,"12,80",10mil+,Fabrica Das Utilidades,13%,"R$1,66",https://shopee.com.br/product/462582710/23792054607,https://s.shopee.com.br/8V8tRuIFLK
58202899369,Cebola Em Pó Extra Pemium,"11,99",842,Dasala Comercial Ltda,13%,"R$1,56",https://shopee.com.br/product/1294084584/58202899369,https://s.shopee.com.br/8KpTFbIsgJ
22693650960,Kit 3 Feltros Almofada Absorver Esponja para Epson L3110 L3150 L3250 L3160 L5190 L5290 (Fast),"20,99",985,LVD Informática,13%,"R$2,73",https://shopee.com.br/product/410565113/22693650960,https://s.shopee.com.br/AAH7QyBtxg
58213230968,Mouse Sem Fio Wireless 2.4GHz 1000 DPI USB Plug And Play Notebook PC Computador Windows Mac Linux,"21,97",366,Kr  importados,13%,"R$2,86",https://shopee.com.br/product/1754170090/58213230968,https://s.shopee.com.br/9zxhEfCXIf
58266964404,Moedor De Café Elétrico 220V 8 Lâminas Aço Inox Multifuncional para Grãos Temperos e Especiarias,"35,88",295,Experiência Ouro,13%,"R$4,66",https://shopee.com.br/product/1803524453/58266964404,https://s.shopee.com.br/AUtxpaAdHm
41072348279,Kit de potes para mantimentos cozinha com 5 peças + 4 potes redondos,"29,90",10mil+,InjetLar - Loja II,13%,"R$3,89",https://shopee.com.br/product/698230941/41072348279,https://s.shopee.com.br/AKaXdHBGcl
